,r5_Gangwon,r5_Gyeonggi,r5_Gyeongnam,r5_Gyeongbuk,r5_Gwangju,r5_Daegu,r5_Daejeon,r5_Busan,r5_Seoul,r5_Ulsan,r5_Incheon,r5_Jeonnam,r5_Jeonbuk,r5_Jeju,r5_Chungnam,r5_Chungbuk,r6_Gangwon,r6_Gyeonggi,r6_Gyeongnam,r6_Gyeongbuk,r6_Gwangju,r6_Daegu,r6_Daejeon,r6_Busan,r6_Seoul,r6_Sejong,r6_Ulsan,r6_Incheon,r6_Jeonnam,r6_Jeonbuk,r6_Jeju,r6_Chungnam,r6_Chungbuk,r7_Gangwon,r7_Gyeonggi,r7_Gyeongnam,r7_Gyeongbuk,r7_Gwangju,r7_Daegu,r7_Daejeon,r7_Busan,r7_Seoul,r7_Sejong,r7_Ulsan,r7_Incheon,r7_Jeonnam,r7_Jeonbuk,r7_Jeju,r7_Chungnam,r7_Chungbuk
r6_Jeju,0.029490238499762247,0.0562929918928408,13.007087504032274,0.6532108858973275,0.22571357488182173,0.4588998636041112,0.4764483761081813,0.12705787245911523,0.03623496181152668,0.19551136792898374,0.02766886994637556,0.19147759502850686,0.09303121772263413,7.529465459145538,0.32169472440311175,0.027603534035592674,0.049370090453052747,0.05485013040120494,0.0004433074317123644,0.1199350115175902,1.3966918921910294,0.00995639944200069,0.05108759762367622,7.41151042593835,0.12374283436706313,0.14059422955410542,7.310675873127536,0.05319580471994005,0.7443511242383521,0.36115926185765956,0.0,0.059582009325421556,0.046277822743908154,0.18766401132713872,0.12050787004251107,0.06564340164407867,0.04130445311994979,1.1156424826006601,0.00750951670316042,0.15606262143581737,0.10370003982612197,0.31701339999304623,0.42061241370799746,0.07908612935711666,0.12295730700901779,1.2861985568386227,1.4896602563011947,1.5161605551903492,0.14913240975060552,0.19239562845053987
r6_Chungnam,0.0223328705433751,0.00654776329823133,9.416306951511316,0.3282625717277088,0.440567443198014,0.19405559412900614,0.4344459754050416,0.0467577499109993,0.002962716259823993,0.047687225847799906,0.020505948506293052,0.4441517562137757,0.2916185456534364,11.261668101612203,0.45433976625210537,0.011856485922598269,0.008607943499829532,0.01986306817637586,0.05185905540546601,0.36856827713713936,0.9239396552185914,0.03083406487596181,0.0052669613771816025,11.177859772128805,0.03740637573237119,0.04516917582656953,11.107213263403528,0.02088933676372158,0.3914509700191422,0.14134091146980746,0.06145676765997084,0.0,0.005158175054554712,0.047324497994114284,0.017148871639215822,0.00015910597447139473,0.08852969283658596,0.6328889442392855,0.028457101906195388,0.03894081456031898,0.010437737003821137,0.16526948179172232,0.17031240833494662,0.0050732764290988795,0.014143047355440634,0.7794565911377891,0.944866574563049,1.1019475918790609,0.020645738234223724,0.04744402036178998
r6_Chungbuk,0.006681476008390766,0.000578301780837758,10.319820539684299,0.40880659914566086,0.4349344241792235,0.2545431556749872,0.48678648109351597,0.025914053520703324,0.003030334672185119,0.08079484578015234,0.006033312792372953,0.42531804772974,0.2728788319688017,10.833512472226637,0.4714158961927179,0.002773371376016946,0.00048678278348288084,0.004606806938880048,0.04016878567837211,0.3337245858172765,1.0630803922182377,0.01645965251157571,0.0001239449286145834,10.738011948825955,0.02181346713872099,0.02865565961397696,10.655355226604126,0.00500537506120927,0.47989300838309235,0.1949657653849747,0.04752660359084079,0.004888378544716181,0.0,0.04698447421409199,0.039430734428239654,0.005636319353308727,0.09504299998876142,0.7437610461489083,0.0239432472689445,0.0696074153515526,0.028954595091444425,0.21877559410837755,0.22712199548250442,0.019226470088629165,0.03413017983729827,0.909964165358695,1.091182015109965,1.241117879848805,0.03383148711255923,0.0806918414531641
r7_Gangwon,0.07536166286023484,0.036354603713423625,7.708860521356398,0.2523865458230954,0.7267427642318424,0.1391073451045982,0.579786162020439,0.01946985474430897,0.05987815605149889,0.05510774624039221,0.07571363834652846,0.7424206638236855,0.5377846554310001,14.164550801050487,0.7031376800848346,0.06875418971296395,0.0431101280451734,0.04672559769232325,0.1688410305341942,0.6332646673491205,0.8137864913245872,0.11332605356929347,0.040398489187784985,14.092080669489814,0.01401395469517196,0.011286378011011056,14.028356867215876,0.049179619816777764,0.3031936147112442,0.11719517477446226,0.18399319661856728,0.04041902805020468,0.04480529707673015,0.0,0.0474862786277802,0.03596447427467692,0.23519299834324053,0.4606867615923991,0.12928849397305667,0.07151304398650268,0.043557348737222626,0.2067002305547693,0.12260637642955893,0.04871224728488323,0.034955553712874655,0.620453633181484,0.7783775049716863,1.0484296109898985,0.00984100515340168,0.05790074934968102
r7_Gyeonggi,0.08120479143560642,0.045608924766900275,7.60480615975747,0.1926839997485783,0.48495289084069465,0.0988803101287742,0.3601666925182463,0.11408498955656846,0.030643389306627425,0.00845842391658594,0.07708298539151516,0.5150903968243438,0.36115197791968967,12.208085972898017,0.45265828195083024,0.057747448606254484,0.052060937750956854,0.07733688059920757,0.10434322534862851,0.470583170797519,0.6709474646635477,0.08785352971561451,0.04280791973633413,12.147811146504417,0.09437519502469713,0.10372481678623845,12.10122779260628,0.07964570480300116,0.23986524009267518,0.06054313033062377,0.11852837168818542,0.017701285342793978,0.04283487379468842,0.07337930724537574,0.0,0.016580695743254423,0.10548120379501513,0.43470294986704255,0.06628202420513887,0.005157880624753499,0.0008465788242522903,0.08624116875909611,0.08262591442876668,0.004412106182304233,0.0013381861161427967,0.5425030014681848,0.6762790191778127,0.8502207096074659,0.020636981078877452,0.00800719253439573
r7_Gyeongnam,0.024385615928792306,0.006635792716114974,9.259394234729205,0.3171123524807701,0.45654434002209315,0.18528906378590088,0.4385476809477853,0.04410796376961516,0.00440613119286389,0.044271943737610106,0.022630111888799823,0.46159326441466486,0.305822110187958,11.46286650933767,0.46676878745323125,0.013793907035048163,0.009103727308510931,0.020270878559866264,0.05766562840126584,0.38479291939420546,0.9074922038968926,0.03464584141135889,0.005640659948998303,11.380394302931473,0.03471419728430537,0.04187590388344241,11.31082715292382,0.02141969811206995,0.3791051906622766,0.13485691720829324,0.06772917267348505,0.0001590202456075412,0.005812875962585347,0.04232212181020388,0.015741264286038253,0.0,0.09519300672369585,0.6141209887271728,0.03287328376318341,0.03721821079001099,0.009406467166738784,0.16286078127138376,0.16219424011906422,0.004930807523023502,0.012268599914196515,0.7604452263265106,0.9245354184461381,1.089012623705227,0.017177507769574694,0.044209542288157266
r7_Gyeongbuk,0.13681795767120808,0.14388470134601064,10.927768751074685,0.4926965014128759,0.13138169933630897,0.3584218336611686,0.26520020193310523,0.3103472780492655,0.08221208661485532,0.15317230812584282,0.12906582194124563,0.13784456696278746,0.0757658167288322,7.166539029821935,0.1690278723721795,0.10771355169659877,0.14167593089534658,0.17914451402754983,0.047931796408855754,0.14965787196666985,1.0418435298147306,0.0917591979010238,0.1318452998754761,7.084190448248194,0.28470836027975654,0.3123852538120842,7.023259852612491,0.17882452633744622,0.5631128014052782,0.2645629738194676,0.05192603828076417,0.099209358069448,0.12390979815784478,0.30862152789773944,0.10238479088476667,0.10632651633547871,0.0,0.9099270018302661,0.03962097073210351,0.10510038487791107,0.09765486948944316,0.17464652377662976,0.3287447032089956,0.0818985335665821,0.12010303138488092,0.9979663565921271,1.1477608128878813,1.1212898180546866,0.19391993061871302,0.14739410985024093
r7_Gwangju,0.5553188534093078,0.4418709557397398,1.3042018259013133,0.03457306506984334,1.2353547754797691,0.06433257175558939,0.6419267801657862,0.501226155413983,0.43606776242788076,0.18949059502599547,0.5486649791962042,1.3444867457578973,1.117809814415709,18.58063448292333,1.044170282892131,0.5062739876110669,0.4649788295428748,0.5132815657828657,0.6485273660655971,1.3288497388922784,0.1891128348377963,0.596831081362182,0.44256327094289033,18.59119654132771,0.46217494522909286,0.4613073478969205,18.610822137367137,0.5205297863510777,0.027351741434449788,0.10107905543719596,0.6809760932237261,0.3775160611406721,0.44892730385507806,0.3360861755922672,0.26385167157838896,0.36721862467600846,0.6050576295944706,0.0,0.5542343841431963,0.23259379829036114,0.28630292219116077,0.21832772504532524,0.07546119451099378,0.325030294258733,0.2627884360922441,0.03357407624319744,0.08246131127980198,0.44683126527304623,0.27027101147866384,0.19259151301849375
r7_Daegu,0.022783824345628582,0.03385725519134665,11.610157751792176,0.513851254905727,0.26240748447427414,0.34581772329763233,0.4185435971521252,0.1072600231090368,0.013641732676836025,0.12614472502001187,0.02020908438822426,0.2450767551469153,0.13443980118230792,8.624628086160865,0.32546089331258016,0.014779629517264931,0.030322006429368484,0.041649947806606524,0.0043462202320506136,0.1828433039906985,1.1867942135523522,0.008722887266377821,0.029004742529874075,8.52179187079705,0.09924080589064052,0.11464121820077272,8.43539120461236,0.04099734043974653,0.5936829991741311,0.26255440042760714,0.00758411427398379,0.02801206015861349,0.025258978146406492,0.14131782448622657,0.06802142218599191,0.03237397149393019,0.03265243560985475,0.9215389643544063,0.0,0.09513943333485389,0.0558804014315558,0.23375204576266428,0.31313905301878103,0.03836806570295971,0.0707115417472844,1.074186184775097,1.2590271793116605,1.3193732167569698,0.09681424477353545,0.1235837802415104
r7_Daejeon,0.12841943039668122,0.08544561137050473,6.8679094862254475,0.1474111063852492,0.4760791083566169,0.07401154815068614,0.3074517864743762,0.18273507207248083,0.05804399924850552,0.005076122468778935,0.12245617269965609,0.5199627647118433,0.37572686327794586,12.21911380634519,0.42325945511998675,0.09625973163255354,0.09362498869660911,0.12900180771737677,0.13470000775318777,0.5012158603693959,0.5610004925785455,0.12796688167255432,0.08063814405560193,12.17089624704987,0.1559172577048657,0.1683609091322501,12.137588130146543,0.1318036139385777,0.1873374798336572,0.03820174038437254,0.15055771725184464,0.04235790679840191,0.07983272233688231,0.12091447662523354,0.005441648064078302,0.041391767708406337,0.10814793265049445,0.37076264195545855,0.09097006534952458,0.0,0.010334480146028821,0.051688742208862784,0.06085745204946132,0.01721524340340442,0.011360045823458252,0.45223979407231507,0.5682366479104323,0.7295673035786894,0.04487219413228949,0.003882648852514721
r7_Busan,0.06501977424551658,0.03377150800887154,8.001332719120041,0.21968733745664887,0.4732476375771019,0.11687943884582438,0.3744941532544511,0.09557523024459114,0.02151382010279286,0.014163035110114412,0.06142691296692411,0.4974589106618523,0.3435665146569523,12.00653215415053,0.4511491472511415,0.04451042585194902,0.03925735060976004,0.061331149748714425,0.08993151992651145,0.4457678132925635,0.7242554063830249,0.07223953985749869,0.031341074652173284,11.941008263096611,0.07822205046345393,0.08715921406547636,11.889033421023436,0.06335811541984701,0.2704146386323841,0.07545955614103546,0.10311084488123229,0.010736805686222942,0.03136089243289708,0.06407442737987912,0.0008436091926365781,0.009880863452721766,0.09923828613840285,0.47532661967800865,0.05509275681820104,0.009764951060221974,0.0,0.10109947276871172,0.09897359208760526,0.0016060522007934706,0.0011524688969207567,0.5919394006734012,0.7328115860388068,0.9035377506225294,0.01740067778951252,0.013774511998610958
r7_Seoul,0.3725918419393336,0.31068314458889146,4.852113904086814,0.09745546710934827,0.43292230924413316,0.09157353116627073,0.15277662030116138,0.5336419803168972,0.22817859976122695,0.07962197055628878,0.35911158758137274,0.5229940531110758,0.4325820258453432,11.333147642543677,0.31789864978059956,0.3071579794226421,0.3235551670830027,0.39865560327738303,0.29465541901762654,0.6104854740186642,0.2858178444333018,0.33578021053851337,0.29665244516464495,11.325187748458058,0.4793887050920096,0.5068526819560741,11.33815014646936,0.40276596745261706,0.11510438313192076,0.05425366833797912,0.31470408836105307,0.20820109691048674,0.29121349237986693,0.40138472893639887,0.10433303727656812,0.2094161912613511,0.15614864976805498,0.286047927550684,0.23578508477937715,0.05923033255977728,0.12309373211891278,0.0,0.0872566177032994,0.13845311059484866,0.130385150189902,0.2663535736326763,0.3197567638172927,0.3952921650744682,0.22709720990519178,0.07464333696077066
r7_Sejong,0.2763869331192347,0.19660111051056967,3.9264311615785417,0.022557574925896988,0.8206725710902373,0.0006113691376025882,0.42999155805416905,0.26577538796306677,0.18420236794000908,0.03276489980644731,0.2705108387315956,0.8968877821751058,0.704947422552929,15.633478486374637,0.6971073774229151,0.23716298016776988,0.21253671389348436,0.25245066937389216,0.3346461770457296,0.8733258737043873,0.31034065253743004,0.30076475580973616,0.1953202031534902,15.614469701303904,0.2340428119247703,0.23839721017890012,15.606853455305128,0.2575680931672592,0.03844354056052116,0.003984441888599376,0.3591864669027688,0.14568406160497843,0.19866049630521906,0.15259340072508865,0.07150910916771779,0.13955730748359707,0.30581923211334977,0.10907251225446837,0.26459973729726577,0.054581685074520214,0.0850145225533607,0.07751289662147816,0.0,0.10853506100257804,0.0724360183663712,0.17092222234865054,0.2545869984385083,0.5305492169323834,0.0880632814006063,0.03411633406506569
r7_Ulsan,0.04905026098809177,0.024946901356901988,8.609092366217013,0.2621936249751834,0.433066020574452,0.14792472662101944,0.37731440681588246,0.08717489976966905,0.012033389165965368,0.025408684964902176,0.04571205697856236,0.4499404687678361,0.3024928477619658,11.45750949451228,0.4256257686990554,0.03097653417025322,0.02890207335292675,0.04875243524396871,0.06785813637899062,0.39527954248690156,0.7969444344355697,0.05321514288554294,0.022228380053059403,11.385410182312501,0.07167015951893924,0.08148850958573592,11.327261608557516,0.05032573942735918,0.31794294516439664,0.09967782430136624,0.07936212295548224,0.005420262775639079,0.02168654048751869,0.06722378055493594,0.004474895812354877,0.0053922850777061125,0.0815851440599871,0.5431123248952364,0.0381847964881576,0.016837740081082866,0.0016207059140920465,0.11720616400373483,0.1274987630011773,0.0,0.004937274337364454,0.6668055192607211,0.8156038098545648,0.9692797571410514,0.022056649528447943,0.02470916802962146
r7_Incheon,0.07165742844043009,0.03568548091181766,7.639550624035248,0.19773943983574335,0.5213384901475483,0.09981967141591128,0.39397858932713403,0.08802963929880428,0.02797629937515496,0.009866647950119174,0.0683915330589303,0.5484641870580017,0.38517803423014474,12.549667149095391,0.4912400240363871,0.05147938744316825,0.042137233740076635,0.06323183744855294,0.10787241637675696,0.49161530674060944,0.6928673094909847,0.08411510888500567,0.0341684836726966,12.48683754637192,0.0710859350779943,0.07818408993136015,12.436779068269447,0.06555103498017739,0.24579581713716664,0.06433240297924891,0.12217736878679941,0.013958251996423733,0.03500282093680479,0.051776380365603315,0.001279641715979019,0.01223816696592138,0.12151362474352814,0.4343322777047131,0.06972373051548954,0.01013666755023631,0.0011470678297733367,0.10179530915794273,0.08342367230447369,0.004891674953596487,0.0,0.5522297989729275,0.6908725771562705,0.8823532300715332,0.010929850672235723,0.010017417227541084
r7_Jeonnam,0.6908164336995126,0.5771462091207614,0.8873024871304752,0.046060708748185034,1.0629739396375162,0.10879187563071664,0.47035195407897235,0.7478202930906208,0.521453858596514,0.23852814112935514,0.6781468640620129,1.1958174809986195,1.0311971290619983,16.500001484245594,0.8508237923922715,0.6181467703565511,0.6008603149332907,0.6789379747180897,0.6960641473306224,1.2666454743791393,0.0721331954621226,0.6933898061711653,0.5690786012591657,16.530815929382317,0.6889229201353672,0.7032670810845325,16.576895748994545,0.6862936486804778,0.030808273388261927,0.12853869705251567,0.7283464642876096,0.4686936794752359,0.570084656298852,0.5473491806674327,0.31678461475525843,0.4622123638174966,0.5644400316304629,0.03900472382038918,0.6003360338332571,0.258603232985238,0.34679665991032904,0.16768434234821072,0.12189425768157827,0.3855606131592144,0.33375237382499173,0.0,0.012123534595057807,0.2620158257366352,0.3987281022773046,0.23759148249479695
r7_Jeonbuk,0.8211539018793159,0.7068113652888032,0.6088990336632168,0.09064500868176043,0.9928899947168701,0.17587514563142925,0.3976298481279204,0.950564945984703,0.6184016903990768,0.310076700618072,0.8045146542318594,1.1418469830711377,1.0175087216639056,15.214118710037434,0.7658905359937692,0.7327888049027487,0.7310363746359105,0.8288330482387207,0.7690813355739472,1.2696812324727154,0.030120952127218256,0.7983784794429141,0.6930117355206796,15.258718633376807,0.8784970800059502,0.902766938004087,15.322627514461846,0.8362927109770318,0.06974806871164374,0.18496000157479583,0.8013777651600114,0.569138488752474,0.6905402106254243,0.7260387036144756,0.39145242367537214,0.5651024934876752,0.5792345952027976,0.0997992933073355,0.6720301870131877,0.31533502517095946,0.42657826097183615,0.17340753184590063,0.1904594629421552,0.4656039229816621,0.42025106577058635,0.012605547721090661,0.0,0.17596287662719495,0.5229223222607295,0.30651119623473483
r7_Jeju,1.4496959831295464,1.3458148693750884,0.6006463832062805,0.44945009460443236,0.6884129799953203,0.6127508534092668,0.16235075748894065,1.9139675088050254,1.11129711740318,0.7294849548933726,1.4159576980109145,0.894921989386749,0.9610772353663353,8.568948989560997,0.42322962885918225,1.2964114499655954,1.3694232396452863,1.5503551264700315,1.13232481869685,1.2695980891825869,0.0622396391188966,1.3089285805391373,1.3060916015910997,8.662224610250918,1.7870564192877338,1.8569353253791765,8.793469970687662,1.5574219914338263,0.4130045411040214,0.561783219062066,1.161532686992516,1.0853504045226627,1.2871647216656692,1.6046466618578366,0.8103514875887357,1.0936997304474432,0.6929780657321162,0.5779312569235264,1.039130543518573,0.6612851027468885,0.8643399577319095,0.3104793685797543,0.6291573314744036,0.8984554500874398,0.8918268423539867,0.29067035853400935,0.18347050668313172,0.0,1.1630550308421115,0.7136938085056747
r7_Chungnam,0.06717637664517016,0.028198572034662507,7.5582790706993945,0.21121015004379595,0.6345237228054603,0.1067539122411927,0.4883262911331674,0.0415931133795247,0.03814617793878411,0.023750776735146327,0.06589553866114693,0.6565580250612011,0.468879671460536,13.546979535825626,0.6054009418086463,0.05417455556540846,0.0350997449882018,0.0467847974759063,0.1366575333782249,0.570879508816809,0.738051505597459,0.09451270863330292,0.02985651660355955,13.47993461800483,0.030763118823353044,0.0321835530247925,13.423327707108044,0.04926234573083321,0.2598961619710641,0.08013283654744202,0.1517434059575449,0.020314381153328454,0.032799131604706176,0.012659734004593245,0.017093077231792472,0.016908045259288837,0.17909079501553896,0.42731126284063675,0.09677956430731723,0.033841017496416,0.015195112545725788,0.14829536278319405,0.09075807658083707,0.02031944150730838,0.009467937314466691,0.567428721375004,0.7154539705824993,0.954158963599467,0.0,0.02544182702948755
r7_Chungbuk,0.13566745221190507,0.08517946548589318,6.321224440764109,0.11655244403774945,0.5678728236854054,0.04896262186999434,0.3536107707806314,0.16071010497232227,0.06802190153449668,9.162980343226188e-05,0.1305864608522893,0.6149770151410265,0.45204520412166777,13.21437953836069,0.503563567839729,0.10545430841130639,0.094861686272405,0.12689019991442946,0.16524230358796962,0.5828188754887715,0.5228122586260032,0.14590004191605627,0.08235362804621128,13.169239425734661,0.13573651711754986,0.14433616168579855,13.137396678002471,0.1301512458866604,0.1527047553246879,0.02362762661262687,0.18290377184944656,0.04682323321116099,0.08316792969763799,0.09343765845155777,0.007764692248010305,0.04425087609234862,0.1508908542397704,0.3078998210989811,0.11632394198828812,0.003837222460397747,0.013336607523244993,0.060645228480299906,0.038096056058374995,0.023623111583904413,0.010068998058253644,0.39578242134038033,0.5104341007184172,0.7117125071420936,0.03165368965316873,0.0
