,2010_Gangwon,2010_Gyeonggi,2010_Gyeongnam,2010_Gyeongbuk,2010_Gwangju,2010_Daegu,2010_Daejeon,2010_Busan,2010_Seoul,2010_Ulsan,2010_Incheon,2010_Jeonnam,2010_Jeonbuk,2010_Jeju,2010_Chungnam,2010_Chungbuk,2014_Gangwon,2014_Gyeonggi,2014_Gyeongnam,2014_Gyeongbuk,2014_Gwangju,2014_Daegu,2014_Daejeon,2014_Busan,2014_Seoul,2014_Sejong,2014_Ulsan,2014_Incheon,2014_Jeonnam,2014_Jeonbuk,2014_Jeju,2014_Chungnam,2014_Chungbuk,2018_Gangwon,2018_Gyeonggi,2018_Gyeongnam,2018_Gyeongbuk,2018_Gwangju,2018_Daegu,2018_Daejeon,2018_Busan,2018_Seoul,2018_Sejong,2018_Ulsan,2018_Incheon,2018_Jeonnam,2018_Jeonbuk,2018_Jeju,2018_Chungnam,2018_Chungbuk
2010_Chungbuk,0.0018961612041467311,0.005198590960886032,6.2202540237121555,0.42441449233319645,0.4160597392831592,0.28253856654790543,0.6575090442085081,0.0332448559948098,0.004288517237234487,0.10614040113789153,0.0012971470545285724,0.3569369157119223,0.21812886743400423,5.735420885110506,0.5540875118141185,0.0,0.0031198408681343067,0.00554599082086097,0.022900947146757167,0.24746222300003376,1.0300172165491077,0.005665589518254855,0.003912295106088552,5.557221269726396,0.0320272051369094,0.039965031015315705,5.393662867835462,0.005338053503703674,0.48539809533452666,0.2272713449178719,0.027805740275915827,0.011828533963953926,0.00277011019041649,0.07000182074758889,0.05690885246538679,0.013813039899715045,0.0933173305418497,0.674995581457709,0.014049762725730578,0.09280551600598946,0.04393247550693127,0.2767572887063129,0.2565983900913854,0.03018887771513748,0.051695251604599674,0.816778775011739,0.9689417575228491,1.3115680697710408,0.054963220059699947,0.10596973139748447
2014_Gangwon,0.005262054976852546,0.0003859134302880154,5.926751577441277,0.3882812138512227,0.48653985531306654,0.24946505048323633,0.7043386293398051,0.017366959527304854,0.006004028731993986,0.09109751198874488,0.00499460235659435,0.4266620979267053,0.27364603156239664,6.22791748218303,0.6223070019277654,0.0031198408681343067,0.0,0.001970899996594587,0.042928241123055884,0.3062287556914417,1.0090797863704262,0.016630040260960648,0.0003838302804869717,6.046672334447287,0.015683473414911258,0.021249025309867185,5.878839404604068,0.002282054342431679,0.4470331941022839,0.20366493365256894,0.04958078595697599,0.008202879385723989,0.0004761234443583255,0.04381048377689846,0.049047442141465586,0.008786715666419819,0.12250935228302767,0.6135200152009174,0.0288825379928033,0.08597509857962521,0.037021919802873865,0.2784694871578954,0.2254314599356056,0.026704919898920418,0.04093617992013528,0.7672257649726966,0.9246406975176998,1.3206046793227997,0.0357090065059772,0.09192446379137614
2014_Gyeonggi,0.0038436504906317888,0.0033428934822067316,6.223849957608731,0.4385351657218958,0.5286862964991041,0.28750319023968285,0.7951596444773806,0.012242192693680745,0.01411956562197155,0.11785371795647125,0.004293366453400043,0.45187544557961706,0.2884684981458693,6.25066163333099,0.6915299204092005,0.00554599082086097,0.001970899996594587,0.0,0.04764097253605086,0.30731564335127165,1.1111455380423023,0.017216019469092257,0.00403344335387255,6.049866489833075,0.012802583043824903,0.01791312334998786,5.860389483377538,3.422457942309211e-05,0.5012177284175389,0.24191821235981065,0.0531352943443663,0.018244399672312145,0.004331067984725098,0.04730380486074287,0.07045516668311907,0.018864920941450702,0.1477401318407089,0.6662629938121336,0.03746510744052248,0.1146439350226007,0.05589509279954412,0.3330651900409717,0.2618976889100638,0.04349850197413635,0.05950888072338,0.8401577107569094,1.0114170715241833,1.4488606184820463,0.04731779372633064,0.11924321870604558
2014_Gyeongnam,0.025074577390173276,0.049320550447631034,6.9382925022906665,0.5422889686589343,0.2548259245507004,0.39463394465710133,0.5538199622866088,0.10982562041536872,0.02972365901646508,0.1727388750119434,0.02339796985005123,0.1993216898935588,0.09928160095731997,4.465082641162931,0.3963918988096616,0.022900947146757167,0.042928241123055884,0.04764097253605086,0.0,0.12181089316475674,1.0997003205089038,0.007895103852735374,0.0444067193686458,4.296443515782474,0.10909510147189978,0.12366228630613285,4.145838350214167,0.04610617018136766,0.6083552149930282,0.31449497505332735,0.0004440775122186003,0.05116139841067095,0.03989478590058244,0.17174539231227887,0.10539748296403381,0.0568851844809959,0.043004866013293425,0.8580012189299002,0.004332193030984381,0.13737333058101775,0.09033992079103165,0.29523930583514146,0.36398039915159963,0.0678524685443831,0.10839083027808342,0.9649889290812376,1.1010341965576071,1.3001455442197756,0.13578254089032749,0.16983352098047472
2014_Gyeongbuk,0.24171442706348728,0.3249638493816118,9.074109925792841,1.08188082021407,0.1289748542749395,0.9002513677867465,0.6449725278715421,0.44229238426605944,0.27252897057458664,0.5506613428543252,0.2391296269155724,0.051044957785287184,0.018994095159201228,2.0769898843736114,0.32651159172777877,0.24746222300003376,0.3062287556914417,0.30731564335127165,0.12181089316475674,0.0,1.6039291525988737,0.1798638542975971,0.31305661617576985,1.8958977931023164,0.448211175006459,0.47706269452113415,1.7362270991548918,0.30203306277147823,1.1658571931922017,0.7623629544952568,0.10938488588763526,0.33087233997171417,0.3010673559655802,0.5834851402509651,0.4300047058140489,0.34550937352049205,0.1412704291785224,1.549150420952498,0.1651688686453395,0.46680327612766315,0.4049633133963112,0.6101268858475515,0.8558259993279028,0.35756497742502247,0.4467735673416938,1.6066027032145453,1.7247669133349466,1.6569480264381198,0.5166914311921602,0.5423695477116632
2014_Gwangju,1.1290862106701192,0.9769250128019031,0.3596579456038493,0.17909167740117754,1.0549807726547549,0.29348219946285004,0.297343293491959,1.171996526697377,0.8912493336672636,0.4734320388683887,1.1120607546781405,1.2982779739857087,1.2878917808327612,6.82844146612521,0.7033506640388094,1.0300172165491077,1.0090797863704262,1.1111455380423023,1.0997003205089038,1.6039291525988737,0.0,1.1250222931315896,0.9657020621970361,6.969516479067576,1.103032691209063,1.1143173696486843,7.15927181789637,1.1209281244906055,0.15182447284057293,0.3010407135619232,1.1408694561218917,0.8207994625341384,0.9666243676563266,0.9166108652341645,0.5869439205685298,0.8130782751504244,0.8041071274219456,0.21727054431453413,0.9731916425889144,0.47975904521404056,0.6347269245433802,0.2306115591910753,0.31213740209040697,0.6893434684302138,0.6227427477071301,0.07617271286126132,0.030800370325728188,0.06227437031704616,0.7301071072418932,0.46869514731029704
2014_Daegu,0.004893714633700645,0.02151511313166871,6.786987713147445,0.5097439645452114,0.3567414465166461,0.3567331828417264,0.6567571856866294,0.05884799961082902,0.015215790983785225,0.1500492568745837,0.0043037542124347095,0.2889712424474258,0.16271547212152665,5.121968757219506,0.5130593256274683,0.005665589518254855,0.016630040260960648,0.017216019469092257,0.007895103852735374,0.1798638542975971,1.1250222931315896,0.0,0.018980048460001484,4.936731879611806,0.05966526602970161,0.07037848795848373,4.766544798164275,0.016162381986895843,0.5759427064683421,0.28914841953692516,0.00983120326428936,0.03088469471141737,0.016355208203945145,0.11441778030527477,0.08825538272883686,0.03472051494919723,0.0783144901588356,0.7951173224427068,0.0081221404660365,0.12705507999965604,0.07253819256074844,0.31474626055188726,0.327368403041973,0.05307814527953387,0.0851632711324961,0.9328873096345103,1.0860672135804306,1.381908742539218,0.09536561200650462,0.1488996308754271
2014_Daejeon,0.00774476853273636,0.000177657797968088,5.771154842291331,0.3648150926350334,0.4775816415291957,0.2314520927634804,0.6729921181143923,0.019689666115106093,0.004216448347936087,0.07971335010180086,0.007197171854444658,0.42457918460687805,0.27443549440582704,6.266984719094985,0.6020362012107686,0.003912295106088552,0.0003838302804869717,0.00403344335387255,0.0444067193686458,0.31305661617576985,0.9657020621970361,0.018980048460001484,0.0,6.093399492822424,0.01695584389364345,0.022507805617556234,5.933960644954646,0.004515490670797496,0.4216810272081679,0.1865582914753376,0.05172398130685318,0.005061415213315502,0.00012373451013710792,0.04132541618252855,0.04065550915467692,0.005490155264297301,0.11631960353754647,0.5862809037381169,0.028203918647188256,0.07463738211220963,0.02979731594088117,0.2572456784119681,0.2082806207109959,0.020707867010697226,0.033447476988493555,0.7328076018558565,0.8850222132101682,1.2696924355574604,0.03034394979727221,0.08040659734518099
2014_Busan,5.5060485315245655,6.190220449006184,10.530865899683612,8.704553781105018,1.5417531426605495,8.56476922657313,3.172793487774802,7.016264889051367,5.71576375842717,7.178636439350015,5.486032537641139,1.482983409020135,2.1123127505968475,0.019267866651622174,1.8400856244027872,5.557221269726396,6.046672334447287,6.049866489833075,4.296443515782474,1.8958977931023164,6.969516479067576,4.936731879611806,6.093399492822424,0.0,7.07388296305611,7.263588219349383,0.023882702433971267,6.006159427508085,8.80925456991346,7.867630575652378,4.16109456906376,6.1546806185182845,5.996764789059196,7.930254991270423,6.579837667765792,6.266619563830212,3.821894750169841,10.217826070232723,4.711794781858723,6.547871978277132,6.486072579424698,6.031616690203408,8.429301376541156,6.198610355672213,6.789665720980615,9.10944955320889,8.488882809909652,4.968479912610537,7.423640284461766,7.103439999585328
2014_Seoul,0.030715613545130638,0.013620872827185769,5.641443390646615,0.38848782637068213,0.702978414018536,0.2422054645379594,0.9316023274728946,0.0006320034780111497,0.03810391023784323,0.10911069488207652,0.0318500967998788,0.6204847266414757,0.42523858702336026,7.286318950487855,0.8679384816600844,0.0320272051369094,0.015683473414911258,0.012802583043824903,0.10909510147189978,0.448211175006459,1.103032691209063,0.05966526602970161,0.01695584389364345,7.07388296305611,0.0,0.0004320548910268264,6.869658199730192,0.013894003279650544,0.4469709085977158,0.21678208587153874,0.11806547660780252,0.03136016673382122,0.01978814528207657,0.014189906096368294,0.07604415288866126,0.029088323489953886,0.23168605762563066,0.5619401593384108,0.0886379502116882,0.12348505834350051,0.06313888541842262,0.36493232818741017,0.2204352578622385,0.0576305954632099,0.05868052699023371,0.7644750201176647,0.9493928826765464,1.5112644145910124,0.02827295201771316,0.11268019389270469
2014_Sejong,0.038423689005863584,0.018634763652166337,5.560718621286024,0.3865553969005242,0.742395299170413,0.23999533730746755,0.9693133615007783,0.0011524217927846954,0.04606211680291729,0.11269454351652307,0.03973756639455604,0.6569833798642949,0.4547354378936984,7.48041780005742,0.9107693971975717,0.039965031015315705,0.021249025309867185,0.01791312334998786,0.12366228630613285,0.47706269452113415,1.1143173696486843,0.07037848795848373,0.022507805617556234,7.263588219349383,0.0004320548910268264,0.0,7.054159628688287,0.019176940040336054,0.44462336905610766,0.21839375280929918,0.13316820238777677,0.03747971715888358,0.025820813543784783,0.011350107355061733,0.08179966395742683,0.034676957517399916,0.25245104109071725,0.5499261150397468,0.1016615251749719,0.13054710920861973,0.06896555636468124,0.37897350320375595,0.2187986784634301,0.06454579180224601,0.0629772537085674,0.7598601680303949,0.948763964233764,1.5387855572797622,0.028592151327471872,0.11672576885259983
2014_Ulsan,5.3231459147674505,6.02686587670808,11.82327193103216,8.741136701318037,1.4969009071568764,8.554912863948111,3.258045162702068,6.7972749410574425,5.578059906950747,7.117971820497692,5.3070218154009385,1.3951608341442558,1.9959539506060908,0.08605381526930427,1.8611807201782995,5.393662867835462,5.878839404604068,5.860389483377538,4.145838350214167,1.7362270991548918,7.15927181789637,4.766544798164275,5.933960644954646,0.023882702433971267,6.869658199730192,7.054159628688287,0.0,5.815398654716058,8.861672956204602,7.85273742376239,4.005945027257374,6.025075699101273,5.838693333116457,7.759369532983588,6.49683065051806,6.137107744367837,3.7409392401214516,10.286765373110175,4.576426978809427,6.4908505570242605,6.393114599799005,6.051481852763929,8.412435023193629,6.096917208363787,6.696252966791465,9.239939715516941,8.66033712242784,5.200586950499037,7.29998013605904,7.044478015809733
2014_Incheon,0.0033058825257722144,0.003883787385735628,6.274014112593923,0.4456291279760494,0.5255423929093735,0.29335837305374846,0.7979098067511919,0.013108486465008878,0.014489707192145016,0.12119714951595109,0.0037836958131694,0.44748894078637197,0.2845490390573928,6.208187333557477,0.690681088527936,0.005338053503703674,0.002282054342431679,3.422457942309211e-05,0.04610617018136766,0.30203306277147823,1.1209281244906055,0.016162381986895843,0.004515490670797496,6.006159427508085,0.013894003279650544,0.019176940040336054,5.815398654716058,0.0,0.5088233238105252,0.2469365420760809,0.05135286958923984,0.019244476324086275,0.004719584465015419,0.0497873757983781,0.07273280760575207,0.01999303853789678,0.14699191172989662,0.6758515518776108,0.036699991338733154,0.11739969506674387,0.057887722956178084,0.33707683758068974,0.2674569965090394,0.04502009174709868,0.061822667350655225,0.8502581044854973,1.0221299952300267,1.4579637514895616,0.049838360598038194,0.12254128953241056
2014_Jeonnam,0.5418918409115707,0.42262558467552025,1.2732275780348423,0.0018756466197716593,0.9312505380310576,0.028404914142779233,0.4352018757829972,0.4852597333691444,0.40295094162018524,0.1338577332580752,0.533861916367772,1.0637220669654157,0.9463404598024701,8.787948271087624,0.741418594690075,0.48539809533452666,0.4470331941022839,0.5012177284175389,0.6083552149930282,1.1658571931922017,0.15182447284057293,0.5759427064683421,0.4216810272081679,8.80925456991346,0.4469709085977158,0.44462336905610766,8.861672956204602,0.5088233238105252,0.0,0.045964013014626305,0.6417040837032146,0.3433620209158258,0.42722054816589355,0.31944983298823787,0.20901311279940565,0.33388413952622753,0.4950826365254659,0.029361722555197742,0.50929927638237,0.16313064259503512,0.2356194892241007,0.10777981718396876,0.036520603738531165,0.27562256039952504,0.21650692478091593,0.03498762775067912,0.07658807442113807,0.38265770150660416,0.24380379285447254,0.13473721023340846
2014_Jeonbuk,0.2667007439341905,0.18799811264286953,2.46882055228338,0.029495279484787574,0.6530559671275555,0.006448035250172904,0.38606289957730555,0.24347117771995816,0.1722337474731502,0.022474001887993686,0.26088449284062354,0.7259280518524959,0.6021865760601823,7.908102450655312,0.5649624643202558,0.2272713449178719,0.20366493365256894,0.24191821235981065,0.31449497505332735,0.7623629544952568,0.3010407135619232,0.28914841953692516,0.1865582914753376,7.867630575652378,0.21678208587153874,0.21839375280929918,7.85273742376239,0.2469365420760809,0.045964013014626305,0.0,0.33853812492969115,0.135053904206858,0.18965116111040678,0.14342098671342385,0.05745496461416187,0.12954255356736236,0.25670571044038465,0.12416514814328078,0.24491543292703596,0.036441385966840906,0.07157821874928999,0.05165871105512627,0.004034399712017847,0.09398376827157627,0.06185500127461815,0.16410252457313668,0.23373018802669127,0.5398459457271003,0.08425336136899904,0.022755477911464293
2014_Jeju,0.028667673724930315,0.05680480284081573,7.122512738883114,0.5737948161183182,0.2503623435739841,0.4216185579194252,0.5700649558810471,0.11786878099807788,0.03684072413875315,0.190702998809557,0.027124144167018936,0.19041732661399657,0.09178713459610313,4.334073140210257,0.4000253039574345,0.027805740275915827,0.04958078595697599,0.0531352943443663,0.0004440775122186003,0.10938488588763526,1.1408694561218917,0.00983120326428936,0.05172398130685318,4.16109456906376,0.11806547660780252,0.13316820238777677,4.005945027257374,0.05135286958923984,0.6417040837032146,0.33853812492969115,0.0,0.0605193884926962,0.046902213167374474,0.185828603972853,0.11951812086534824,0.06668628715878186,0.04661524570035698,0.8983092879121931,0.007546815488572105,0.15331016934383102,0.10340544235367713,0.3158587441770496,0.38989944030538315,0.07922412615629945,0.12256733789790861,1.0072725105631162,1.145519010730603,1.3388466210914327,0.1504379078540752,0.18764970014999321
2014_Chungnam,0.021878529108435296,0.006183101797421856,5.2693016721755965,0.2928350112562765,0.43763196450749603,0.17842633324253726,0.5594393879724366,0.03801680443862844,0.0029661226080831393,0.04711042561494348,0.020209713316980304,0.4087466956512005,0.2715142261277389,6.301224573121562,0.5232109392085892,0.011828533963953926,0.008202879385723989,0.018244399672312145,0.05116139841067095,0.33087233997171417,0.8207994625341384,0.03088469471141737,0.005061415213315502,6.1546806185182845,0.03136016673382122,0.03747971715888358,6.025075699101273,0.019244476324086275,0.3433620209158258,0.135053904206858,0.0605193884926962,0.0,0.0050232767996354465,0.043871763022159484,0.0174250784910049,0.00015906311003946797,0.09386952545301698,0.5052025026899788,0.02823458103240444,0.040649360679360445,0.01058727134502204,0.18673528935110453,0.15799823496996251,0.0052467696023689794,0.014050649675932184,0.6240751353065125,0.7570025316577615,1.093648998200862,0.020480059693776087,0.04713362678647549
2014_Chungbuk,0.006665461236398677,0.0005727728161517942,5.819703990758143,0.37002494195576197,0.4622573568475472,0.2363914609987166,0.6610608670440986,0.022500962844175312,0.0031885224682476673,0.08144596809162682,0.0060320046994554125,0.40982697147979663,0.2627241007064334,6.169274966000897,0.5864793808150116,0.00277011019041649,0.0004761234443583255,0.004331067984725098,0.03989478590058244,0.3010673559655802,0.9666243676563266,0.016355208203945145,0.00012373451013710792,5.996764789059196,0.01978814528207657,0.025820813543784783,5.838693333116457,0.004719584465015419,0.42722054816589355,0.18965116111040678,0.046902213167374474,0.0050232767996354465,0.0,0.04589488564541107,0.04113280411146404,0.005724597657947037,0.1094763990733031,0.5963441750019931,0.024601112707675496,0.07472006884421745,0.03015774376217075,0.25499454324412224,0.21289124589386174,0.020456505288073926,0.03456650038705153,0.7400244108287735,0.8908611128676946,1.264141300757237,0.03331530935863271,0.08192988557540104
